2018-11-28 22:28:36,526 @@@@smoothness_penalty_weight:0.0001
2018-11-28 22:28:36,527 @@@@smoothness_penalty_bias:-1.0
2018-11-28 22:28:36,527 @@@@ABCVar_penalty_weight:0.0
2018-11-28 22:28:36,527 @@@@prefix:output/-1-1-0.yaml/2007_trainval_2012_trainval/first
2018-11-28 22:30:19,031 Epoch[0] Batch [100]	Speed: 4.37 samples/sec	Train-SmoothnessLoss=999.999838,	ABCVarPenalty=0.000000,	APenalty=0.000096,	BPenalty=0.000151,	CPenalty=0.000003,	RCNNAcc=0.706103,	
2018-11-29 06:05:27,401 Epoch[3] Batch [5600]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=226.970972,	ABCVarPenalty=0.140941,	APenalty=1392.745080,	BPenalty=335.296587,	CPenalty=2103.044646,	RCNNAcc=0.879540,	
2018-11-29 06:06:57,653 Epoch[3] Batch [5700]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=226.559104,	ABCVarPenalty=0.140569,	APenalty=1390.929447,	BPenalty=336.015679,	CPenalty=2100.744263,	RCNNAcc=0.879359,	
2018-11-29 06:08:27,519 Epoch[3] Batch [5800]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=225.686406,	ABCVarPenalty=0.140895,	APenalty=1390.880286,	BPenalty=337.180297,	CPenalty=2097.834443,	RCNNAcc=0.879302,	
2018-11-29 06:09:57,217 Epoch[3] Batch [5900]	Speed: 4.46 samples/sec	Train-SmoothnessLoss=224.164273,	ABCVarPenalty=0.140677,	APenalty=1389.305689,	BPenalty=338.198274,	CPenalty=2095.460505,	RCNNAcc=0.879172,	
2018-11-29 06:11:27,442 Epoch[3] Batch [6000]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=222.916711,	ABCVarPenalty=0.140234,	APenalty=1387.158342,	BPenalty=338.830826,	CPenalty=2094.299053,	RCNNAcc=0.879153,	
2018-11-29 06:12:57,019 Epoch[3] Batch [6100]	Speed: 4.47 samples/sec	Train-SmoothnessLoss=222.837070,	ABCVarPenalty=0.139926,	APenalty=1384.514970,	BPenalty=339.785804,	CPenalty=2097.434564,	RCNNAcc=0.879305,	
2018-11-29 06:14:27,265 Epoch[3] Batch [6200]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=223.153800,	ABCVarPenalty=0.139488,	APenalty=1383.437140,	BPenalty=340.914392,	CPenalty=2098.672656,	RCNNAcc=0.879394,	
2018-11-29 06:15:56,803 Epoch[3] Batch [6300]	Speed: 4.47 samples/sec	Train-SmoothnessLoss=224.245733,	ABCVarPenalty=0.139271,	APenalty=1384.163304,	BPenalty=341.941862,	CPenalty=2101.568657,	RCNNAcc=0.879412,	
2018-11-29 06:17:26,615 Epoch[3] Batch [6400]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=223.640680,	ABCVarPenalty=0.139562,	APenalty=1384.442506,	BPenalty=342.811614,	CPenalty=2101.243830,	RCNNAcc=0.879492,	
2018-11-29 06:18:56,263 Epoch[3] Batch [6500]	Speed: 4.46 samples/sec	Train-SmoothnessLoss=223.179677,	ABCVarPenalty=0.139516,	APenalty=1383.748718,	BPenalty=343.433873,	CPenalty=2102.685654,	RCNNAcc=0.879476,	
2018-11-29 06:20:26,394 Epoch[3] Batch [6600]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=222.748517,	ABCVarPenalty=0.139306,	APenalty=1382.461959,	BPenalty=343.597272,	CPenalty=2103.897812,	RCNNAcc=0.879676,	
2018-11-29 06:21:56,299 Epoch[3] Batch [6700]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=222.327955,	ABCVarPenalty=0.139433,	APenalty=1382.234364,	BPenalty=343.946814,	CPenalty=2103.377567,	RCNNAcc=0.879814,	
2018-11-29 06:23:26,444 Epoch[3] Batch [6800]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=221.660748,	ABCVarPenalty=0.140055,	APenalty=1382.580629,	BPenalty=344.149819,	CPenalty=2102.137911,	RCNNAcc=0.879794,	
2018-11-29 06:24:56,807 Epoch[3] Batch [6900]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=221.144342,	ABCVarPenalty=0.141183,	APenalty=1384.549600,	BPenalty=343.801382,	CPenalty=2100.531821,	RCNNAcc=0.879755,	
2018-11-29 06:26:27,317 Epoch[3] Batch [7000]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=220.210033,	ABCVarPenalty=0.141228,	APenalty=1384.028895,	BPenalty=343.889602,	CPenalty=2099.529010,	RCNNAcc=0.879639,	
2018-11-29 06:27:57,495 Epoch[3] Batch [7100]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=220.666506,	ABCVarPenalty=0.140951,	APenalty=1383.026756,	BPenalty=344.102383,	CPenalty=2103.038122,	RCNNAcc=0.879696,	
2018-11-29 06:29:27,700 Epoch[3] Batch [7200]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=220.713520,	ABCVarPenalty=0.140451,	APenalty=1381.149360,	BPenalty=343.542091,	CPenalty=2107.070677,	RCNNAcc=0.879717,	
2018-11-29 06:30:58,623 Epoch[3] Batch [7300]	Speed: 4.40 samples/sec	Train-SmoothnessLoss=219.642968,	ABCVarPenalty=0.139705,	APenalty=1379.477074,	BPenalty=343.518217,	CPenalty=2106.107050,	RCNNAcc=0.879756,	
2018-11-29 06:32:28,999 Epoch[3] Batch [7400]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=219.374961,	ABCVarPenalty=0.139349,	APenalty=1378.816666,	BPenalty=343.816511,	CPenalty=2105.163458,	RCNNAcc=0.879813,	
2018-11-29 06:33:59,061 Epoch[3] Batch [7500]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=219.342248,	ABCVarPenalty=0.138871,	APenalty=1378.175059,	BPenalty=344.306327,	CPenalty=2106.922163,	RCNNAcc=0.879806,	
2018-11-29 06:35:29,565 Epoch[3] Batch [7600]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=218.340455,	ABCVarPenalty=0.138259,	APenalty=1377.304088,	BPenalty=344.598746,	CPenalty=2104.882235,	RCNNAcc=0.879717,	
2018-11-29 06:36:59,285 Epoch[3] Batch [7700]	Speed: 4.46 samples/sec	Train-SmoothnessLoss=216.985198,	ABCVarPenalty=0.137879,	APenalty=1376.414080,	BPenalty=345.272813,	CPenalty=2101.251342,	RCNNAcc=0.879765,	
2018-11-29 06:38:29,892 Epoch[3] Batch [7800]	Speed: 4.41 samples/sec	Train-SmoothnessLoss=215.341900,	ABCVarPenalty=0.137578,	APenalty=1375.350286,	BPenalty=345.527317,	CPenalty=2096.340678,	RCNNAcc=0.879560,	
2018-11-29 06:40:00,260 Epoch[3] Batch [7900]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=214.549016,	ABCVarPenalty=0.137383,	APenalty=1374.978935,	BPenalty=345.784874,	CPenalty=2092.766151,	RCNNAcc=0.879344,	
2018-11-29 06:41:30,832 Epoch[3] Batch [8000]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=213.796338,	ABCVarPenalty=0.136691,	APenalty=1373.045834,	BPenalty=347.126703,	CPenalty=2090.301990,	RCNNAcc=0.879312,	
2018-11-29 06:43:00,909 Epoch[3] Batch [8100]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=212.878531,	ABCVarPenalty=0.136217,	APenalty=1371.645485,	BPenalty=348.937133,	CPenalty=2088.011985,	RCNNAcc=0.879332,	
2018-11-29 06:44:31,430 Epoch[3] Batch [8200]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=211.811779,	ABCVarPenalty=0.135863,	APenalty=1370.384017,	BPenalty=350.608682,	CPenalty=2084.397716,	RCNNAcc=0.879290,	
2018-11-29 06:45:38,031 Epoch[3] Train-SmoothnessLoss=210.997043
2018-11-29 06:45:38,032 Epoch[3] Train-ABCVarPenalty=0.135461
2018-11-29 06:45:38,032 Epoch[3] Train-APenalty=1368.917122
2018-11-29 06:45:38,032 Epoch[3] Train-BPenalty=351.941617
2018-11-29 06:45:38,032 Epoch[3] Train-CPenalty=2081.495832
2018-11-29 06:45:38,032 Epoch[3] Train-RCNNAcc=0.879329
2018-11-29 06:45:38,032 Epoch[3] Time cost=7453.594
2018-11-29 06:45:39,098 Saved checkpoint to "output/-1-1-0.yaml/2007_trainval_2012_trainval/first-0004.params"
2018-11-29 06:45:41,489 Saved optimizer state to "output/-1-1-0.yaml/2007_trainval_2012_trainval/first-0004.states"
2018-11-29 06:45:41,997 Saved checkpoint to "output/-1-1-0.yaml/2007_trainval_2012_trainval/first-0004.params"
2018-11-29 06:47:12,985 Epoch[4] Batch [100]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=147.672155,	ABCVarPenalty=0.086708,	APenalty=1239.569248,	BPenalty=516.566737,	CPenalty=1908.690274,	RCNNAcc=0.895614,	
2018-11-29 06:48:43,175 Epoch[4] Batch [200]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=155.014796,	ABCVarPenalty=0.095896,	APenalty=1270.766841,	BPenalty=522.691008,	CPenalty=1911.063239,	RCNNAcc=0.896591,	
2018-11-29 06:50:13,491 Epoch[4] Batch [300]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=168.854434,	ABCVarPenalty=0.101433,	APenalty=1297.809005,	BPenalty=525.599076,	CPenalty=1950.735000,	RCNNAcc=0.892805,	
2018-11-29 06:51:43,174 Epoch[4] Batch [400]	Speed: 4.46 samples/sec	Train-SmoothnessLoss=164.356886,	ABCVarPenalty=0.099444,	APenalty=1285.830344,	BPenalty=513.838195,	CPenalty=1968.287608,	RCNNAcc=0.892037,	
2018-11-29 06:53:13,031 Epoch[4] Batch [500]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=166.705656,	ABCVarPenalty=0.097300,	APenalty=1281.448528,	BPenalty=501.513697,	CPenalty=1981.753071,	RCNNAcc=0.891986,	
2018-11-29 06:54:43,491 Epoch[4] Batch [600]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=168.726431,	ABCVarPenalty=0.096553,	APenalty=1287.171129,	BPenalty=490.562136,	CPenalty=1990.249942,	RCNNAcc=0.889744,	
2018-11-29 06:56:13,919 Epoch[4] Batch [700]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=173.274086,	ABCVarPenalty=0.096854,	APenalty=1286.167102,	BPenalty=485.962153,	CPenalty=2002.109143,	RCNNAcc=0.890260,	
2018-11-29 06:57:44,019 Epoch[4] Batch [800]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=170.903881,	ABCVarPenalty=0.101934,	APenalty=1298.437422,	BPenalty=478.747387,	CPenalty=1988.595442,	RCNNAcc=0.891008,	
2018-11-29 06:59:14,249 Epoch[4] Batch [900]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=173.045477,	ABCVarPenalty=0.105516,	APenalty=1310.480982,	BPenalty=471.791163,	CPenalty=1992.889822,	RCNNAcc=0.891505,	
2018-11-29 07:00:44,744 Epoch[4] Batch [1000]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=171.448555,	ABCVarPenalty=0.112273,	APenalty=1321.914074,	BPenalty=463.983463,	CPenalty=1980.083881,	RCNNAcc=0.890959,	
2018-11-29 07:02:14,539 Epoch[4] Batch [1100]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=173.347232,	ABCVarPenalty=0.115947,	APenalty=1327.080637,	BPenalty=457.627256,	CPenalty=1988.152492,	RCNNAcc=0.891551,	
2018-11-29 07:03:45,134 Epoch[4] Batch [1200]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=178.428342,	ABCVarPenalty=0.118436,	APenalty=1329.817740,	BPenalty=451.820420,	CPenalty=2009.502041,	RCNNAcc=0.891832,	
2018-11-29 07:05:14,788 Epoch[4] Batch [1300]	Speed: 4.46 samples/sec	Train-SmoothnessLoss=192.068007,	ABCVarPenalty=0.121736,	APenalty=1339.046161,	BPenalty=449.582771,	CPenalty=2031.519133,	RCNNAcc=0.892192,	
2018-11-29 07:06:44,242 Epoch[4] Batch [1400]	Speed: 4.47 samples/sec	Train-SmoothnessLoss=195.864730,	ABCVarPenalty=0.121612,	APenalty=1346.481615,	BPenalty=442.972050,	CPenalty=2034.449529,	RCNNAcc=0.892546,	
2018-11-29 07:08:13,964 Epoch[4] Batch [1500]	Speed: 4.46 samples/sec	Train-SmoothnessLoss=194.049104,	ABCVarPenalty=0.121988,	APenalty=1347.396965,	BPenalty=438.823361,	CPenalty=2028.893945,	RCNNAcc=0.893142,	
2018-11-29 07:09:44,200 Epoch[4] Batch [1600]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=198.568244,	ABCVarPenalty=0.123537,	APenalty=1353.183508,	BPenalty=435.402112,	CPenalty=2035.267734,	RCNNAcc=0.893324,	
2018-11-29 07:11:14,652 Epoch[4] Batch [1700]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=201.800999,	ABCVarPenalty=0.122267,	APenalty=1356.628677,	BPenalty=433.431348,	CPenalty=2044.563384,	RCNNAcc=0.893513,	
2018-11-29 07:12:45,314 Epoch[4] Batch [1800]	Speed: 4.41 samples/sec	Train-SmoothnessLoss=201.196814,	ABCVarPenalty=0.121460,	APenalty=1359.432929,	BPenalty=430.300522,	CPenalty=2042.415652,	RCNNAcc=0.893423,	
2018-11-29 07:14:15,535 Epoch[4] Batch [1900]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=205.208672,	ABCVarPenalty=0.123066,	APenalty=1365.861010,	BPenalty=429.885005,	CPenalty=2047.198641,	RCNNAcc=0.892893,	
2018-11-29 07:15:45,883 Epoch[4] Batch [2000]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=205.448704,	ABCVarPenalty=0.125996,	APenalty=1375.028181,	BPenalty=427.736569,	CPenalty=2043.052820,	RCNNAcc=0.892685,	
2018-11-29 07:17:15,531 Epoch[4] Batch [2100]	Speed: 4.46 samples/sec	Train-SmoothnessLoss=207.468305,	ABCVarPenalty=0.132380,	APenalty=1388.789838,	BPenalty=425.880428,	CPenalty=2035.479885,	RCNNAcc=0.892090,	
2018-11-29 07:18:45,365 Epoch[4] Batch [2200]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=210.392530,	ABCVarPenalty=0.139145,	APenalty=1403.330872,	BPenalty=425.335362,	CPenalty=2030.501075,	RCNNAcc=0.891802,	
2018-11-29 07:20:15,304 Epoch[4] Batch [2300]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=211.361965,	ABCVarPenalty=0.139772,	APenalty=1407.686270,	BPenalty=424.254893,	CPenalty=2024.127071,	RCNNAcc=0.891680,	
2018-11-29 07:21:44,854 Epoch[4] Batch [2400]	Speed: 4.47 samples/sec	Train-SmoothnessLoss=209.551214,	ABCVarPenalty=0.139294,	APenalty=1406.462236,	BPenalty=424.686920,	CPenalty=2015.670712,	RCNNAcc=0.891679,	
2018-11-29 07:23:14,941 Epoch[4] Batch [2500]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=208.181904,	ABCVarPenalty=0.138699,	APenalty=1405.032024,	BPenalty=423.994978,	CPenalty=2008.743594,	RCNNAcc=0.891581,	
2018-11-29 07:24:45,860 Epoch[4] Batch [2600]	Speed: 4.40 samples/sec	Train-SmoothnessLoss=206.463893,	ABCVarPenalty=0.137055,	APenalty=1401.477333,	BPenalty=421.552054,	CPenalty=2000.878605,	RCNNAcc=0.891741,	
2018-11-29 07:26:16,394 Epoch[4] Batch [2700]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=205.724104,	ABCVarPenalty=0.136189,	APenalty=1399.779262,	BPenalty=419.172814,	CPenalty=1997.242817,	RCNNAcc=0.891935,	
2018-11-29 07:27:46,343 Epoch[4] Batch [2800]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=205.132440,	ABCVarPenalty=0.136029,	APenalty=1400.043104,	BPenalty=417.471246,	CPenalty=1993.471295,	RCNNAcc=0.892110,	
2018-11-29 07:29:15,986 Epoch[4] Batch [2900]	Speed: 4.46 samples/sec	Train-SmoothnessLoss=203.806582,	ABCVarPenalty=0.135279,	APenalty=1399.921706,	BPenalty=415.181727,	CPenalty=1993.038539,	RCNNAcc=0.892089,	
2018-11-29 07:30:46,835 Epoch[4] Batch [3000]	Speed: 4.40 samples/sec	Train-SmoothnessLoss=203.971176,	ABCVarPenalty=0.137548,	APenalty=1405.105107,	BPenalty=413.545868,	CPenalty=1991.235808,	RCNNAcc=0.891788,	
2018-11-29 07:32:17,070 Epoch[4] Batch [3100]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=202.560899,	ABCVarPenalty=0.139055,	APenalty=1406.991202,	BPenalty=412.456960,	CPenalty=1988.271932,	RCNNAcc=0.892201,	
2018-11-29 07:33:47,083 Epoch[4] Batch [3200]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=202.022846,	ABCVarPenalty=0.140071,	APenalty=1408.424308,	BPenalty=411.425792,	CPenalty=1987.530983,	RCNNAcc=0.892236,	
2018-11-29 07:35:16,950 Epoch[4] Batch [3300]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=200.195039,	ABCVarPenalty=0.138772,	APenalty=1404.682046,	BPenalty=409.681563,	CPenalty=1986.114293,	RCNNAcc=0.892526,	
2018-11-29 07:36:46,849 Epoch[4] Batch [3400]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=200.670999,	ABCVarPenalty=0.137547,	APenalty=1402.382822,	BPenalty=408.757360,	CPenalty=1992.028608,	RCNNAcc=0.892502,	
2018-11-29 07:38:16,555 Epoch[4] Batch [3500]	Speed: 4.46 samples/sec	Train-SmoothnessLoss=200.372342,	ABCVarPenalty=0.137199,	APenalty=1402.602509,	BPenalty=408.353836,	CPenalty=1995.770673,	RCNNAcc=0.892078,	
2018-11-29 07:39:46,931 Epoch[4] Batch [3600]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=198.529226,	ABCVarPenalty=0.135553,	APenalty=1398.040460,	BPenalty=407.693946,	CPenalty=1996.976548,	RCNNAcc=0.891773,	
2018-11-29 07:41:16,994 Epoch[4] Batch [3700]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=197.691066,	ABCVarPenalty=0.135184,	APenalty=1397.188355,	BPenalty=406.974498,	CPenalty=1998.301221,	RCNNAcc=0.891679,	
2018-11-29 07:42:47,051 Epoch[4] Batch [3800]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=198.176294,	ABCVarPenalty=0.134747,	APenalty=1395.723126,	BPenalty=406.674093,	CPenalty=2003.424236,	RCNNAcc=0.891596,	
2018-11-29 07:44:17,118 Epoch[4] Batch [3900]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=199.318510,	ABCVarPenalty=0.134314,	APenalty=1395.761901,	BPenalty=405.152799,	CPenalty=2005.656652,	RCNNAcc=0.891372,	
2018-11-29 07:45:47,621 Epoch[4] Batch [4000]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=198.205045,	ABCVarPenalty=0.133472,	APenalty=1393.318117,	BPenalty=404.797482,	CPenalty=2002.326904,	RCNNAcc=0.891586,	
2018-11-29 07:47:17,149 Epoch[4] Batch [4100]	Speed: 4.47 samples/sec	Train-SmoothnessLoss=197.601673,	ABCVarPenalty=0.132704,	APenalty=1394.300718,	BPenalty=403.846355,	CPenalty=2002.292296,	RCNNAcc=0.891312,	
2018-11-29 07:48:47,398 Epoch[4] Batch [4200]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=197.766972,	ABCVarPenalty=0.131991,	APenalty=1393.806726,	BPenalty=403.015357,	CPenalty=2005.986154,	RCNNAcc=0.891312,	
2018-11-29 07:50:17,911 Epoch[4] Batch [4300]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=198.625750,	ABCVarPenalty=0.133172,	APenalty=1397.311439,	BPenalty=401.366599,	CPenalty=2009.523600,	RCNNAcc=0.891265,	
2018-11-29 07:51:47,541 Epoch[4] Batch [4400]	Speed: 4.46 samples/sec	Train-SmoothnessLoss=200.135041,	ABCVarPenalty=0.133796,	APenalty=1400.029687,	BPenalty=400.576144,	CPenalty=2014.201657,	RCNNAcc=0.891120,	
2018-11-29 07:53:17,953 Epoch[4] Batch [4500]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=200.948824,	ABCVarPenalty=0.136916,	APenalty=1405.830968,	BPenalty=400.311178,	CPenalty=2010.460884,	RCNNAcc=0.890856,	
2018-11-29 07:54:48,625 Epoch[4] Batch [4600]	Speed: 4.41 samples/sec	Train-SmoothnessLoss=200.182745,	ABCVarPenalty=0.138493,	APenalty=1408.360818,	BPenalty=399.718616,	CPenalty=2005.237310,	RCNNAcc=0.890650,	
2018-11-29 07:56:18,885 Epoch[4] Batch [4700]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=200.744051,	ABCVarPenalty=0.140381,	APenalty=1412.329405,	BPenalty=398.905078,	CPenalty=2003.318969,	RCNNAcc=0.890452,	
2018-11-29 07:57:49,100 Epoch[4] Batch [4800]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=202.250976,	ABCVarPenalty=0.140812,	APenalty=1415.251911,	BPenalty=397.664780,	CPenalty=2002.429375,	RCNNAcc=0.890477,	
2018-11-29 07:59:19,097 Epoch[4] Batch [4900]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=204.265509,	ABCVarPenalty=0.142723,	APenalty=1420.567193,	BPenalty=396.673487,	CPenalty=2002.274769,	RCNNAcc=0.890448,	
2018-11-29 08:00:48,963 Epoch[4] Batch [5000]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=204.675002,	ABCVarPenalty=0.145805,	APenalty=1426.112300,	BPenalty=395.021868,	CPenalty=1999.803975,	RCNNAcc=0.890455,	
2018-11-29 08:02:19,337 Epoch[4] Batch [5100]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=205.341020,	ABCVarPenalty=0.145859,	APenalty=1427.326579,	BPenalty=393.819467,	CPenalty=2000.366961,	RCNNAcc=0.890302,	
2018-11-29 08:03:49,215 Epoch[4] Batch [5200]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=206.289292,	ABCVarPenalty=0.145721,	APenalty=1427.815161,	BPenalty=392.856511,	CPenalty=2001.477096,	RCNNAcc=0.890155,	
2018-11-29 08:05:19,257 Epoch[4] Batch [5300]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=206.106113,	ABCVarPenalty=0.147110,	APenalty=1429.372515,	BPenalty=391.608453,	CPenalty=1998.509277,	RCNNAcc=0.890168,	
2018-11-29 08:06:49,427 Epoch[4] Batch [5400]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=205.963780,	ABCVarPenalty=0.147860,	APenalty=1431.403150,	BPenalty=390.734942,	CPenalty=1997.015482,	RCNNAcc=0.890236,	
2018-11-29 08:08:19,691 Epoch[4] Batch [5500]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=205.039383,	ABCVarPenalty=0.149438,	APenalty=1432.883035,	BPenalty=390.167754,	CPenalty=1993.333492,	RCNNAcc=0.890310,	
2018-11-29 08:09:49,776 Epoch[4] Batch [5600]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=204.585974,	ABCVarPenalty=0.149675,	APenalty=1434.205014,	BPenalty=390.142484,	CPenalty=1992.997690,	RCNNAcc=0.890306,	
2018-11-29 08:11:19,857 Epoch[4] Batch [5700]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=204.946216,	ABCVarPenalty=0.150166,	APenalty=1436.524111,	BPenalty=389.629666,	CPenalty=1993.733236,	RCNNAcc=0.890183,	
2018-11-29 08:12:50,009 Epoch[4] Batch [5800]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=204.956571,	ABCVarPenalty=0.149495,	APenalty=1435.858462,	BPenalty=389.045677,	CPenalty=1996.274606,	RCNNAcc=0.890110,	
2018-11-29 08:14:20,309 Epoch[4] Batch [5900]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=204.996301,	ABCVarPenalty=0.149287,	APenalty=1435.061706,	BPenalty=387.802774,	CPenalty=2000.464810,	RCNNAcc=0.890042,	
2018-11-29 08:15:50,543 Epoch[4] Batch [6000]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=205.317549,	ABCVarPenalty=0.148907,	APenalty=1434.655348,	BPenalty=386.881386,	CPenalty=2002.783285,	RCNNAcc=0.890053,	
2018-11-29 08:17:20,285 Epoch[4] Batch [6100]	Speed: 4.46 samples/sec	Train-SmoothnessLoss=206.030298,	ABCVarPenalty=0.150225,	APenalty=1436.824446,	BPenalty=386.153528,	CPenalty=2004.985999,	RCNNAcc=0.889990,	
2018-11-29 08:18:50,326 Epoch[4] Batch [6200]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=206.567911,	ABCVarPenalty=0.149737,	APenalty=1436.750824,	BPenalty=386.323365,	CPenalty=2006.873014,	RCNNAcc=0.889957,	
2018-11-29 08:20:19,659 Epoch[4] Batch [6300]	Speed: 4.48 samples/sec	Train-SmoothnessLoss=207.056508,	ABCVarPenalty=0.148938,	APenalty=1435.324420,	BPenalty=386.130795,	CPenalty=2010.377556,	RCNNAcc=0.889951,	
2018-11-29 08:21:49,861 Epoch[4] Batch [6400]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=206.999254,	ABCVarPenalty=0.148896,	APenalty=1435.336058,	BPenalty=385.768605,	CPenalty=2011.954349,	RCNNAcc=0.890122,	
2018-11-29 08:23:20,383 Epoch[4] Batch [6500]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=207.532469,	ABCVarPenalty=0.150084,	APenalty=1438.010974,	BPenalty=386.350081,	CPenalty=2012.102450,	RCNNAcc=0.890162,	
2018-11-29 08:24:50,802 Epoch[4] Batch [6600]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=207.974589,	ABCVarPenalty=0.150431,	APenalty=1439.488285,	BPenalty=386.314069,	CPenalty=2011.951027,	RCNNAcc=0.890065,	
2018-11-29 08:26:19,937 Epoch[4] Batch [6700]	Speed: 4.49 samples/sec	Train-SmoothnessLoss=207.396492,	ABCVarPenalty=0.150510,	APenalty=1439.884980,	BPenalty=385.775951,	CPenalty=2010.402496,	RCNNAcc=0.890182,	
2018-11-29 08:27:50,390 Epoch[4] Batch [6800]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=207.637172,	ABCVarPenalty=0.149988,	APenalty=1439.895826,	BPenalty=385.024139,	CPenalty=2011.609354,	RCNNAcc=0.890123,	
2018-11-29 08:28:52,800 Update[39971]: Change learning rate to 5.00000e-05
2018-11-29 08:29:20,576 Epoch[4] Batch [6900]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=209.836722,	ABCVarPenalty=0.149439,	APenalty=1440.382082,	BPenalty=384.253047,	CPenalty=2018.165286,	RCNNAcc=0.890180,	
2018-11-29 08:30:50,434 Epoch[4] Batch [7000]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=210.773272,	ABCVarPenalty=0.148878,	APenalty=1440.076398,	BPenalty=383.461336,	CPenalty=2022.491223,	RCNNAcc=0.890210,	
2018-11-29 08:32:20,095 Epoch[4] Batch [7100]	Speed: 4.46 samples/sec	Train-SmoothnessLoss=211.966125,	ABCVarPenalty=0.148301,	APenalty=1440.019522,	BPenalty=382.808168,	CPenalty=2026.709032,	RCNNAcc=0.890303,	
2018-11-29 08:33:50,313 Epoch[4] Batch [7200]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=212.830317,	ABCVarPenalty=0.147628,	APenalty=1440.251934,	BPenalty=382.170534,	CPenalty=2030.153899,	RCNNAcc=0.890407,	
2018-11-29 08:35:20,289 Epoch[4] Batch [7300]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=214.339819,	ABCVarPenalty=0.147492,	APenalty=1441.124714,	BPenalty=381.488364,	CPenalty=2033.893356,	RCNNAcc=0.890569,	
